Passenger,Origin,Dest,Entry Time,Waiting Time,Boarding Time,Promise Board,Travel Time,Alighting Time,Promise Alight,Bus Selected,Bus Route Passengers,Bus Route Locations,Alight Difference,Board Difference
480,O,V,2009-01-01 15:03:22,00:49:54,2009-01-01 15:53:16,2009-01-01 16:21:22,00:30:00,2009-01-01 16:23:16,2009-01-01 16:51:22,4,"[392, 391, 519, 392, 519, 477, 480, 391, 476, -1, -1, 477, 480, -1, -1, 476, -1, 481, -1, 481]","['U', 'V', 'Q', 'M', 'S', 'O', 'O', 'T', 'Y', 'S', 'R', 'V', 'V', 'P', 'K', 'F', 'B', 'C', 'B', 'A']",00:28:06,00:28:06
477,O,V,2009-01-01 15:01:51,00:51:25,2009-01-01 15:53:16,2009-01-01 16:25:51,00:30:00,2009-01-01 16:23:16,2009-01-01 16:43:51,4,"[392, 391, 519, 392, 519, 477, 480, 391, 476, -1, -1, 477, 480, -1, -1, 476, -1, 481, -1, 481]","['U', 'V', 'Q', 'M', 'S', 'O', 'O', 'T', 'Y', 'S', 'R', 'V', 'V', 'P', 'K', 'F', 'B', 'C', 'B', 'A']",00:20:35,00:32:35
526,Q,O,2009-01-01 15:32:47,00:22:15,2009-01-01 15:55:02,2009-01-01 16:08:47,00:30:00,2009-01-01 16:25:02,2009-01-01 16:38:47,9,"[526, 522, -1, 520, -1, 528, 523, 520, 526, -1, 555, 523, 528, -1, -1, 541, 522, -1, -1, -1, 541, 555]","['Q', 'K', 'G', 'H', 'M', 'S', 'O', 'O', 'O', 'N', 'R', 'R', 'X', 'R', 'Q', 'U', 'U', 'Q', 'M', 'I', 'J', 'J']",00:13:45,00:13:45
520,H,O,2009-01-01 15:30:17,00:36:45,2009-01-01 16:07:02,2009-01-01 16:18:17,00:18:00,2009-01-01 16:25:02,2009-01-01 16:30:17,9,"[526, 522, -1, 520, -1, 528, 523, 520, 526, -1, 555, 523, 528, -1, -1, 541, 522, -1, -1, -1, 541, 555]","['Q', 'K', 'G', 'H', 'M', 'S', 'O', 'O', 'O', 'N', 'R', 'R', 'X', 'R', 'Q', 'U', 'U', 'Q', 'M', 'I', 'J', 'J']",00:05:15,00:11:15
488,B,P,2009-01-01 15:09:48,00:58:04,2009-01-01 16:07:52,2009-01-01 16:15:48,00:18:00,2009-01-01 16:25:52,2009-01-01 16:33:48,7,"[451, 452, 490, 501, 451, 498, 452, 489, 490, 491, 508, 501, 498, -1, 488, 491, 489, -1, 488, -1, -1, 508, -1, -1, 509, 509]","['N', 'N', 'R', 'R', 'R', 'W', 'W', 'V', 'V', 'P', 'P', 'L', 'M', 'G', 'B', 'F', 'F', 'K', 'P', 'L', 'H', 'D', 'H', 'N', 'T', 'S']",00:07:56,00:07:56
505,N,I,2009-01-01 15:16:04,01:08:53,2009-01-01 16:24:57,2009-01-01 16:28:04,00:06:00,2009-01-01 16:30:57,2009-01-01 16:34:04,2,"[505, -1, 502, 505, 517, 593, 502, -1, -1, -1, 517, -1, 593]","['N', 'H', 'C', 'I', 'M', 'Q', 'K', 'G', 'H', 'N', 'T', 'N', 'J']",00:03:07,00:03:07
521,A,F,2009-01-01 15:31:27,00:55:36,2009-01-01 16:27:03,2009-01-01 16:31:27,00:06:00,2009-01-01 16:33:03,2009-01-01 16:37:27,1,"[527, 558, 527, -1, 521, 521, -1, -1, 529, 530, -1, 567, 558, 557, 562, 563, 529, -1, -1, -1, 566, 530, -1, 557, 567, 566, -1, -1, 562, 563]","['M', 'H', 'C', 'B', 'A', 'F', 'L', 'R', 'X', 'Y', 'S', 'W', 'V', 'U', 'U', 'U', 'U', 'Q', 'M', 'I', 'E', 'D', 'I', 'O', 'O', 'S', 'M', 'G', 'B', 'A']",00:04:24,00:04:24
565,X,S,2009-01-01 16:01:04,00:26:03,2009-01-01 16:27:07,2009-01-01 16:49:04,00:06:00,2009-01-01 16:33:07,2009-01-01 16:55:04,3,"[483, 484, 552, -1, 565, 594, 565, 484, 483, 598, -1, 594, 551, -1, 552, 551, 588, 588, -1, 598]","['O', 'O', 'O', 'S', 'X', 'X', 'S', 'M', 'Q', 'P', 'K', 'G', 'B', 'C', 'D', 'D', 'J', 'I', 'N', 'T']",00:21:57,00:21:57
523,O,R,2009-01-01 15:31:48,00:53:14,2009-01-01 16:25:02,2009-01-01 16:37:48,00:12:00,2009-01-01 16:37:02,2009-01-01 16:49:48,9,"[526, 522, -1, 520, -1, 528, 523, 520, 526, -1, 555, 523, 528, -1, -1, 541, 522, -1, -1, -1, 541, 555]","['Q', 'K', 'G', 'H', 'M', 'S', 'O', 'O', 'O', 'N', 'R', 'R', 'X', 'R', 'Q', 'U', 'U', 'Q', 'M', 'I', 'J', 'J']",00:12:46,00:12:46
484,O,M,2009-01-01 15:05:20,01:21:47,2009-01-01 16:27:07,2009-01-01 16:29:20,00:12:00,2009-01-01 16:39:07,2009-01-01 16:59:20,3,"[483, 484, 552, -1, 565, 594, 565, 484, 483, 598, -1, 594, 551, -1, 552, 551, 588, 588, -1, 598]","['O', 'O', 'O', 'S', 'X', 'X', 'S', 'M', 'Q', 'P', 'K', 'G', 'B', 'C', 'D', 'D', 'J', 'I', 'N', 'T']",00:20:13,00:02:13
582,I,Q,2009-01-01 16:15:25,00:12:09,2009-01-01 16:27:34,2009-01-01 16:57:25,00:12:00,2009-01-01 16:39:34,2009-01-01 17:09:25,8,"[460, 582, 590, 582, 460, -1, 590]","['E', 'I', 'M', 'Q', 'W', 'S', 'O']",00:29:51,00:29:51
476,Y,F,2009-01-01 15:01:05,01:04:11,2009-01-01 16:05:16,2009-01-01 16:13:05,00:36:00,2009-01-01 16:41:16,2009-01-01 16:43:05,4,"[392, 391, 519, 392, 519, 477, 480, 391, 476, -1, -1, 477, 480, -1, -1, 476, -1, 481, -1, 481]","['U', 'V', 'Q', 'M', 'S', 'O', 'O', 'T', 'Y', 'S', 'R', 'V', 'V', 'P', 'K', 'F', 'B', 'C', 'B', 'A']",00:01:49,00:07:49
528,S,X,2009-01-01 15:35:31,00:43:31,2009-01-01 16:19:02,2009-01-01 16:47:31,00:24:00,2009-01-01 16:43:02,2009-01-01 16:59:31,9,"[526, 522, -1, 520, -1, 528, 523, 520, 526, -1, 555, 523, 528, -1, -1, 541, 522, -1, -1, -1, 541, 555]","['Q', 'K', 'G', 'H', 'M', 'S', 'O', 'O', 'O', 'N', 'R', 'R', 'X', 'R', 'Q', 'U', 'U', 'Q', 'M', 'I', 'J', 'J']",00:16:29,00:28:29
525,X,S,2009-01-01 15:32:44,01:04:58,2009-01-01 16:37:42,2009-01-01 16:50:44,00:06:00,2009-01-01 16:43:42,2009-01-01 16:56:44,6,"[524, -1, 548, 553, 548, 553, 575, -1, 525, 525, -1, -1, 524, 575]","['D', 'C', 'B', 'B', 'C', 'I', 'M', 'R', 'X', 'S', 'M', 'Q', 'U', 'U']",00:13:02,00:13:02
508,P,D,2009-01-01 15:17:58,00:25:54,2009-01-01 15:43:52,2009-01-01 16:11:58,01:00:00,2009-01-01 16:43:52,2009-01-01 17:11:58,7,"[451, 452, 490, 501, 451, 498, 452, 489, 490, 491, 508, 501, 498, -1, 488, 491, 489, -1, 488, -1, -1, 508, -1, -1, 509, 509]","['N', 'N', 'R', 'R', 'R', 'W', 'W', 'V', 'V', 'P', 'P', 'L', 'M', 'G', 'B', 'F', 'F', 'K', 'P', 'L', 'H', 'D', 'H', 'N', 'T', 'S']",00:28:06,00:28:06
483,O,Q,2009-01-01 15:04:42,01:22:25,2009-01-01 16:27:07,2009-01-01 16:28:42,00:18:00,2009-01-01 16:45:07,2009-01-01 16:52:42,3,"[483, 484, 552, -1, 565, 594, 565, 484, 483, 598, -1, 594, 551, -1, 552, 551, 588, 588, -1, 598]","['O', 'O', 'O', 'S', 'X', 'X', 'S', 'M', 'Q', 'P', 'K', 'G', 'B', 'C', 'D', 'D', 'J', 'I', 'N', 'T']",00:07:35,00:01:35
460,E,W,2009-01-01 14:52:03,01:29:31,2009-01-01 16:21:34,2009-01-01 16:22:03,00:24:00,2009-01-01 16:45:34,2009-01-01 16:46:03,8,"[460, 582, 590, 582, 460, -1, 590]","['E', 'I', 'M', 'Q', 'W', 'S', 'O']",00:00:29,00:00:29
502,C,K,2009-01-01 15:15:26,01:09:31,2009-01-01 16:24:57,2009-01-01 16:39:26,00:24:00,2009-01-01 16:48:57,2009-01-01 16:51:26,2,"[505, -1, 502, 505, 517, 593, 502, -1, -1, -1, 517, -1, 593]","['N', 'H', 'C', 'I', 'M', 'Q', 'K', 'G', 'H', 'N', 'T', 'N', 'J']",00:02:29,00:14:29
554,U,G,2009-01-01 15:54:53,00:26:20,2009-01-01 16:21:13,2009-01-01 16:42:53,00:30:00,2009-01-01 16:51:13,2009-01-01 17:00:53,0,"[554, 584, -1, 581, -1, 589, 583, 554, 587, 584, 585, 581, 589, 585, -1, 583, 587]","['U', 'U', 'Q', 'W', 'Q', 'K', 'G', 'G', 'H', 'H', 'D', 'E', 'E', 'J', 'N', 'R', 'L']",00:09:40,00:21:40
611,P,V,2009-01-01 16:41:40,00:07:12,2009-01-01 16:48:52,2009-01-01 17:17:40,00:06:00,2009-01-01 16:54:52,2009-01-01 17:23:40,4,"[611, 611, -1, 612, 620, 481, -1, 481, -1, -1, 620, 612]","['P', 'V', 'R', 'N', 'I', 'C', 'B', 'A', 'F', 'L', 'R', 'X']",00:28:48,00:28:48
584,U,H,2009-01-01 16:17:38,00:03:35,2009-01-01 16:21:13,2009-01-01 16:47:38,00:36:00,2009-01-01 16:57:13,2009-01-01 17:23:38,0,"[554, 584, -1, 581, -1, 589, 583, 554, 587, 584, 585, 581, 589, 585, -1, 583, 587]","['U', 'U', 'Q', 'W', 'Q', 'K', 'G', 'G', 'H', 'H', 'D', 'E', 'E', 'J', 'N', 'R', 'L']",00:26:25,00:26:25
522,K,U,2009-01-01 15:31:34,00:23:28,2009-01-01 15:55:02,2009-01-01 16:13:34,01:06:00,2009-01-01 17:01:02,2009-01-01 17:01:34,9,"[526, 522, -1, 520, -1, 528, 523, 520, 526, -1, 555, 523, 528, -1, -1, 541, 522, -1, -1, -1, 541, 555]","['Q', 'K', 'G', 'H', 'M', 'S', 'O', 'O', 'O', 'N', 'R', 'R', 'X', 'R', 'Q', 'U', 'U', 'Q', 'M', 'I', 'J', 'J']",00:00:32,00:18:32
524,D,U,2009-01-01 15:32:16,00:35:26,2009-01-01 16:07:42,2009-01-01 16:38:16,00:54:00,2009-01-01 17:01:42,2009-01-01 17:02:16,6,"[524, -1, 548, 553, 548, 553, 575, -1, 525, 525, -1, -1, 524, 575]","['D', 'C', 'B', 'B', 'C', 'I', 'M', 'R', 'X', 'S', 'M', 'Q', 'U', 'U']",00:00:34,00:30:34
575,M,U,2009-01-01 16:07:42,00:18:00,2009-01-01 16:25:42,2009-01-01 16:55:42,00:36:00,2009-01-01 17:01:42,2009-01-01 17:31:42,6,"[524, -1, 548, 553, 548, 553, 575, -1, 525, 525, -1, -1, 524, 575]","['D', 'C', 'B', 'B', 'C', 'I', 'M', 'R', 'X', 'S', 'M', 'Q', 'U', 'U']",00:30:00,00:30:00
594,X,G,2009-01-01 16:25:25,00:01:42,2009-01-01 16:27:07,2009-01-01 16:55:25,00:36:00,2009-01-01 17:03:07,2009-01-01 17:25:25,3,"[483, 484, 552, -1, 565, 594, 565, 484, 483, 598, -1, 594, 551, -1, 552, 551, 588, 588, -1, 598]","['O', 'O', 'O', 'S', 'X', 'X', 'S', 'M', 'Q', 'P', 'K', 'G', 'B', 'C', 'D', 'D', 'J', 'I', 'N', 'T']",00:22:18,00:28:18
577,J,B,2009-01-01 16:08:53,00:02:27,2009-01-01 16:11:20,2009-01-01 16:38:53,00:54:00,2009-01-01 17:05:20,2009-01-01 17:20:53,5,"[577, -1, -1, 576, -1, 578, -1, -1, -1, 580, 577, -1, 576, -1, 578, -1, 580]","['J', 'N', 'R', 'W', 'Q', 'U', 'P', 'K', 'F', 'B', 'B', 'C', 'D', 'I', 'O', 'I', 'M']",00:15:33,00:27:33
581,W,E,2009-01-01 16:14:25,00:18:48,2009-01-01 16:33:13,2009-01-01 16:56:25,00:36:00,2009-01-01 17:09:13,2009-01-01 17:32:25,0,"[554, 584, -1, 581, -1, 589, 583, 554, 587, 584, 585, 581, 589, 585, -1, 583, 587]","['U', 'U', 'Q', 'W', 'Q', 'K', 'G', 'G', 'H', 'H', 'D', 'E', 'E', 'J', 'N', 'R', 'L']",00:23:12,00:23:12
589,K,E,2009-01-01 16:21:13,00:24:00,2009-01-01 16:45:13,2009-01-01 17:15:13,00:24:00,2009-01-01 17:09:13,2009-01-01 17:39:13,0,"[554, 584, -1, 581, -1, 589, 583, 554, 587, 584, 585, 581, 589, 585, -1, 583, 587]","['U', 'U', 'Q', 'W', 'Q', 'K', 'G', 'G', 'H', 'H', 'D', 'E', 'E', 'J', 'N', 'R', 'L']",00:30:00,00:30:00
558,H,V,2009-01-01 15:57:30,00:11:33,2009-01-01 16:09:03,2009-01-01 16:33:30,01:06:00,2009-01-01 17:15:03,2009-01-01 17:39:30,1,"[527, 558, 527, -1, 521, 521, -1, -1, 529, 530, -1, 567, 558, 557, 562, 563, 529, -1, -1, -1, 566, 530, -1, 557, 567, 566, -1, -1, 562, 563]","['M', 'H', 'C', 'B', 'A', 'F', 'L', 'R', 'X', 'Y', 'S', 'W', 'V', 'U', 'U', 'U', 'U', 'Q', 'M', 'I', 'E', 'D', 'I', 'O', 'O', 'S', 'M', 'G', 'B', 'A']",00:24:27,00:24:27
585,D,J,2009-01-01 16:18:12,00:45:01,2009-01-01 17:03:13,2009-01-01 17:30:12,00:12:00,2009-01-01 17:15:13,2009-01-01 17:42:12,0,"[554, 584, -1, 581, -1, 589, 583, 554, 587, 584, 585, 581, 589, 585, -1, 583, 587]","['U', 'U', 'Q', 'W', 'Q', 'K', 'G', 'G', 'H', 'H', 'D', 'E', 'E', 'J', 'N', 'R', 'L']",00:26:59,00:26:59
590,M,O,2009-01-01 16:21:34,00:37:06,2009-01-01 16:58:40,2009-01-01 17:03:34,00:18:00,2009-01-01 17:16:40,2009-01-01 17:27:34,8,"[590, 618, 632, 590, -1, 619, -1, 618, 632, -1, -1, 619, 635, -1, 633, 626, 635, -1, -1, 626, 633]","['M', 'S', 'N', 'O', 'I', 'C', 'D', 'E', 'E', 'I', 'N', 'T', 'X', 'R', 'V', 'U', 'P', 'L', 'H', 'D', 'D']",00:10:54,00:04:54
576,W,D,2009-01-01 16:08:11,00:21:09,2009-01-01 16:29:20,2009-01-01 16:56:11,00:48:00,2009-01-01 17:17:20,2009-01-01 17:20:11,5,"[577, -1, -1, 576, -1, 578, -1, -1, -1, 580, 577, -1, 576, -1, 578, -1, 580]","['J', 'N', 'R', 'W', 'Q', 'U', 'P', 'K', 'F', 'B', 'B', 'C', 'D', 'I', 'O', 'I', 'M']",00:02:51,00:26:51
616,E,O,2009-01-01 16:46:33,00:19:19,2009-01-01 17:05:52,2009-01-01 17:22:33,00:12:00,2009-01-01 17:17:52,2009-01-01 17:34:33,7,"[-1, 615, 616, 636, 627, 638, 616, 509, 509, 624, 615, 636, 627, 617, 621, 623, 634, 617, -1, 638, 621, 634, -1, 623, -1, 624]","['D', 'E', 'E', 'E', 'I', 'I', 'O', 'T', 'S', 'W', 'W', 'W', 'W', 'V', 'U', 'U', 'P', 'K', 'G', 'C', 'B', 'B', 'G', 'M', 'N', 'T']",00:16:41,00:16:41
529,X,U,2009-01-01 15:37:24,01:13:39,2009-01-01 16:51:03,2009-01-01 17:07:24,00:30:00,2009-01-01 17:21:03,2009-01-01 17:25:24,1,"[527, 558, 527, -1, 521, 521, -1, -1, 529, 530, -1, 567, 558, 557, 562, 563, 529, -1, -1, -1, 566, 530, -1, 557, 567, 566, -1, -1, 562, 563]","['M', 'H', 'C', 'B', 'A', 'F', 'L', 'R', 'X', 'Y', 'S', 'W', 'V', 'U', 'U', 'U', 'U', 'Q', 'M', 'I', 'E', 'D', 'I', 'O', 'O', 'S', 'M', 'G', 'B', 'A']",00:04:21,00:16:21
551,B,D,2009-01-01 15:54:24,01:14:43,2009-01-01 17:09:07,2009-01-01 17:18:24,00:12:00,2009-01-01 17:21:07,2009-01-01 17:30:24,3,"[483, 484, 552, -1, 565, 594, 565, 484, 483, 598, -1, 594, 551, -1, 552, 551, 588, 588, -1, 598]","['O', 'O', 'O', 'S', 'X', 'X', 'S', 'M', 'Q', 'P', 'K', 'G', 'B', 'C', 'D', 'D', 'J', 'I', 'N', 'T']",00:09:17,00:09:17
552,O,D,2009-01-01 15:54:26,00:32:41,2009-01-01 16:27:07,2009-01-01 16:36:26,00:54:00,2009-01-01 17:21:07,2009-01-01 17:30:26,3,"[483, 484, 552, -1, 565, 594, 565, 484, 483, 598, -1, 594, 551, -1, 552, 551, 588, 588, -1, 598]","['O', 'O', 'O', 'S', 'X', 'X', 'S', 'M', 'Q', 'P', 'K', 'G', 'B', 'C', 'D', 'D', 'J', 'I', 'N', 'T']",00:09:19,00:09:19
593,Q,J,2009-01-01 16:24:57,00:34:35,2009-01-01 16:59:32,2009-01-01 17:12:57,00:24:00,2009-01-01 17:23:32,2009-01-01 17:54:57,2,"[517, 593, -1, 629, 622, -1, 628, 630, 593, -1, 517, 625, 629, 622, 637, -1, 630, 628, 625, 637]","['M', 'Q', 'L', 'H', 'C', 'D', 'J', 'J', 'J', 'N', 'T', 'Y', 'Y', 'Y', 'X', 'R', 'L', 'G', 'A', 'B']",00:31:25,00:13:25
583,G,R,2009-01-01 16:15:25,00:35:48,2009-01-01 16:51:13,2009-01-01 17:15:25,00:36:00,2009-01-01 17:27:13,2009-01-01 17:27:25,0,"[554, 584, -1, 581, -1, 589, 583, 554, 587, 584, 585, 581, 589, 585, -1, 583, 587]","['U', 'U', 'Q', 'W', 'Q', 'K', 'G', 'G', 'H', 'H', 'D', 'E', 'E', 'J', 'N', 'R', 'L']",00:00:12,00:24:12
578,U,O,2009-01-01 16:09:10,00:32:10,2009-01-01 16:41:20,2009-01-01 17:09:10,00:48:00,2009-01-01 17:29:20,2009-01-01 17:57:10,5,"[577, -1, -1, 576, -1, 578, -1, -1, -1, 580, 577, -1, 576, -1, 578, -1, 580]","['J', 'N', 'R', 'W', 'Q', 'U', 'P', 'K', 'F', 'B', 'B', 'C', 'D', 'I', 'O', 'I', 'M']",00:27:50,00:27:50
509,T,S,2009-01-01 15:19:52,02:04:00,2009-01-01 17:23:52,2009-01-01 17:31:52,00:06:00,2009-01-01 17:29:52,2009-01-01 17:37:52,7,"[-1, 615, 616, 636, 627, 638, 616, 509, 509, 624, 615, 636, 627, 617, 621, 623, 634, 617, -1, 638, 621, 634, -1, 623, -1, 624]","['D', 'E', 'E', 'E', 'I', 'I', 'O', 'T', 'S', 'W', 'W', 'W', 'W', 'V', 'U', 'U', 'P', 'K', 'G', 'C', 'B', 'B', 'G', 'M', 'N', 'T']",00:08:00,00:08:00
555,R,J,2009-01-01 15:55:02,01:11:55,2009-01-01 17:06:57,2009-01-01 17:07:02,00:24:00,2009-01-01 17:30:57,2009-01-01 17:55:02,9,"[555, -1, 541, 640, -1, -1, 642, 555, 541, 639, 650, 650, -1, 642, -1, 639, -1, -1, -1, 651, 640, -1, -1, 651]","['R', 'Q', 'U', 'Q', 'M', 'I', 'J', 'J', 'J', 'E', 'E', 'D', 'H', 'N', 'S', 'Y', 'S', 'M', 'G', 'A', 'A', 'F', 'K', 'P']",00:24:05,00:00:05
541,U,J,2009-01-01 15:46:10,01:20:47,2009-01-01 17:06:57,2009-01-01 17:22:10,00:24:00,2009-01-01 17:30:57,2009-01-01 17:46:10,9,"[555, -1, 541, 640, -1, -1, 642, 555, 541, 639, 650, 650, -1, 642, -1, 639, -1, -1, -1, 651, 640, -1, -1, 651]","['R', 'Q', 'U', 'Q', 'M', 'I', 'J', 'J', 'J', 'E', 'E', 'D', 'H', 'N', 'S', 'Y', 'S', 'M', 'G', 'A', 'A', 'F', 'K', 'P']",00:15:13,00:15:13
588,J,I,2009-01-01 16:20:34,01:06:33,2009-01-01 17:27:07,2009-01-01 17:44:34,00:06:00,2009-01-01 17:33:07,2009-01-01 17:50:34,3,"[483, 484, 552, -1, 565, 594, 565, 484, 483, 598, -1, 594, 551, -1, 552, 551, 588, 588, -1, 598]","['O', 'O', 'O', 'S', 'X', 'X', 'S', 'M', 'Q', 'P', 'K', 'G', 'B', 'C', 'D', 'D', 'J', 'I', 'N', 'T']",00:17:27,00:17:27
587,H,L,2009-01-01 16:19:31,00:37:42,2009-01-01 16:57:13,2009-01-01 17:25:31,00:36:00,2009-01-01 17:33:13,2009-01-01 18:01:31,0,"[554, 584, -1, 581, -1, 589, 583, 554, 587, 584, 585, 581, 589, 585, -1, 583, 587]","['U', 'U', 'Q', 'W', 'Q', 'K', 'G', 'G', 'H', 'H', 'D', 'E', 'E', 'J', 'N', 'R', 'L']",00:28:18,00:28:18
481,C,A,2009-01-01 15:03:37,02:17:39,2009-01-01 17:21:16,2009-01-01 17:21:37,00:12:00,2009-01-01 17:33:16,2009-01-01 17:33:37,4,"[-1, -1, 612, 620, 481, 631, 481, -1, -1, 620, 612, -1, -1, 631]","['V', 'R', 'N', 'I', 'C', 'B', 'A', 'F', 'L', 'R', 'X', 'R', 'M', 'I']",00:00:21,00:00:21
517,M,T,2009-01-01 15:28:22,01:31:10,2009-01-01 16:59:32,2009-01-01 17:04:22,00:36:00,2009-01-01 17:35:32,2009-01-01 17:40:22,2,"[517, 593, -1, 629, 622, -1, 628, 630, 593, -1, 517, 625, 629, 622, 637, -1, 630, 628, 625, 637]","['M', 'Q', 'L', 'H', 'C', 'D', 'J', 'J', 'J', 'N', 'T', 'Y', 'Y', 'Y', 'X', 'R', 'L', 'G', 'A', 'B']",00:04:50,00:04:50
615,E,W,2009-01-01 16:46:23,00:19:29,2009-01-01 17:05:52,2009-01-01 17:22:23,00:30:00,2009-01-01 17:35:52,2009-01-01 17:52:23,7,"[-1, 615, 616, 636, 627, 638, 616, 509, 509, 624, 615, 636, 627, 617, 621, 623, 634, 617, -1, 638, 621, 634, -1, 623, -1, 624]","['D', 'E', 'E', 'E', 'I', 'I', 'O', 'T', 'S', 'W', 'W', 'W', 'W', 'V', 'U', 'U', 'P', 'K', 'G', 'C', 'B', 'B', 'G', 'M', 'N', 'T']",00:16:31,00:16:31
636,E,W,2009-01-01 16:58:43,00:07:09,2009-01-01 17:05:52,2009-01-01 17:34:43,00:30:00,2009-01-01 17:35:52,2009-01-01 18:04:43,7,"[-1, 615, 616, 636, 627, 638, 616, 509, 509, 624, 615, 636, 627, 617, 621, 623, 634, 617, -1, 638, 621, 634, -1, 623, -1, 624]","['D', 'E', 'E', 'E', 'I', 'I', 'O', 'T', 'S', 'W', 'W', 'W', 'W', 'V', 'U', 'U', 'P', 'K', 'G', 'C', 'B', 'B', 'G', 'M', 'N', 'T']",00:28:51,00:28:51
627,I,W,2009-01-01 16:54:13,00:17:39,2009-01-01 17:11:52,2009-01-01 17:36:13,00:24:00,2009-01-01 17:35:52,2009-01-01 18:00:13,7,"[-1, 615, 616, 636, 627, 638, 616, 509, 509, 624, 615, 636, 627, 617, 621, 623, 634, 617, -1, 638, 621, 634, -1, 623, -1, 624]","['D', 'E', 'E', 'E', 'I', 'I', 'O', 'T', 'S', 'W', 'W', 'W', 'W', 'V', 'U', 'U', 'P', 'K', 'G', 'C', 'B', 'B', 'G', 'M', 'N', 'T']",00:24:21,00:24:21
646,B,I,2009-01-01 17:03:47,00:17:21,2009-01-01 17:21:08,2009-01-01 17:45:47,00:18:00,2009-01-01 17:39:08,2009-01-01 17:57:47,6,"[-1, 643, 653, 646, -1, 641, 645, 646, 641, -1, 645, 644, 648, 643, 653, 654, -1, 647, -1, -1, 644, 648, -1, 647, -1, -1, 654]","['M', 'G', 'G', 'B', 'C', 'D', 'I', 'I', 'E', 'I', 'O', 'T', 'X', 'X', 'X', 'W', 'Q', 'P', 'L', 'H', 'D', 'J', 'N', 'T', 'N', 'H', 'B']",00:18:39,00:24:39
618,S,E,2009-01-01 16:47:26,00:17:14,2009-01-01 17:04:40,2009-01-01 17:23:26,00:36:00,2009-01-01 17:40:40,2009-01-01 17:41:26,8,"[590, 618, 632, 590, -1, 619, -1, 618, 632, -1, -1, 619, 635, -1, 633, 626, 635, -1, -1, 626, 633]","['M', 'S', 'N', 'O', 'I', 'C', 'D', 'E', 'E', 'I', 'N', 'T', 'X', 'R', 'V', 'U', 'P', 'L', 'H', 'D', 'D']",00:00:46,00:18:46
632,N,E,2009-01-01 16:57:32,00:13:08,2009-01-01 17:10:40,2009-01-01 17:39:32,00:30:00,2009-01-01 17:40:40,2009-01-01 18:09:32,8,"[590, 618, 632, 590, -1, 619, -1, 618, 632, -1, -1, 619, 635, -1, 633, 626, 635, -1, -1, 626, 633]","['M', 'S', 'N', 'O', 'I', 'C', 'D', 'E', 'E', 'I', 'N', 'T', 'X', 'R', 'V', 'U', 'P', 'L', 'H', 'D', 'D']",00:28:52,00:28:52
631,B,I,2009-01-01 16:57:16,00:37:50,2009-01-01 17:35:06,2009-01-01 17:57:16,00:06:00,2009-01-01 17:41:06,2009-01-01 18:45:16,4,"[612, 620, -1, 631, -1, 631, 685, 689, 612, 620, 685, 689]","['N', 'I', 'C', 'B', 'C', 'I', 'O', 'S', 'X', 'R', 'M', 'Q']",01:04:10,00:22:10
622,C,Y,2009-01-01 16:49:30,00:22:02,2009-01-01 17:11:32,2009-01-01 17:31:30,00:30:00,2009-01-01 17:41:32,2009-01-01 18:01:30,2,"[517, 593, -1, 629, 622, -1, 628, 630, 593, -1, 517, 625, 629, 622, 637, -1, 630, 628, 625, 637]","['M', 'Q', 'L', 'H', 'C', 'D', 'J', 'J', 'J', 'N', 'T', 'Y', 'Y', 'Y', 'X', 'R', 'L', 'G', 'A', 'B']",00:19:58,00:19:58
629,H,Y,2009-01-01 16:55:51,00:09:41,2009-01-01 17:05:32,2009-01-01 17:31:51,00:36:00,2009-01-01 17:41:32,2009-01-01 18:07:51,2,"[517, 593, -1, 629, 622, -1, 628, 630, 593, -1, 517, 625, 629, 622, 637, -1, 630, 628, 625, 637]","['M', 'Q', 'L', 'H', 'C', 'D', 'J', 'J', 'J', 'N', 'T', 'Y', 'Y', 'Y', 'X', 'R', 'L', 'G', 'A', 'B']",00:26:19,00:26:19
650,E,D,2009-01-01 17:06:52,00:30:05,2009-01-01 17:36:57,2009-01-01 18:06:52,00:06:00,2009-01-01 17:42:57,2009-01-01 18:12:52,9,"[555, -1, 541, 640, -1, -1, 642, 555, 541, 639, 650, 650, -1, 642, -1, 639, -1, -1, -1, 651, 640, -1, -1, 651]","['R', 'Q', 'U', 'Q', 'M', 'I', 'J', 'J', 'J', 'E', 'E', 'D', 'H', 'N', 'S', 'Y', 'S', 'M', 'G', 'A', 'A', 'F', 'K', 'P']",00:29:55,00:29:55
598,P,T,2009-01-01 16:27:07,00:24:00,2009-01-01 16:51:07,2009-01-01 17:21:07,00:54:00,2009-01-01 17:45:07,2009-01-01 18:15:07,3,"[483, 484, 552, -1, 565, 594, 565, 484, 483, 598, -1, 594, 551, -1, 552, 551, 588, 588, -1, 598]","['O', 'O', 'O', 'S', 'X', 'X', 'S', 'M', 'Q', 'P', 'K', 'G', 'B', 'C', 'D', 'D', 'J', 'I', 'N', 'T']",00:30:00,00:30:00
